,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,song_popularity,explicit,album_popularity,artist_popularity,uri,r&b,pop,rap,hip hop,funk,rock,duration_min,rf_pred_class,rf_pred_disliked,rf_pred_liked
0,0.35,0.12,3.0,-11.104000000000001,0.0,0.0393,0.982,0.00028900000000000003,0.10300000000000001,0.121,68.995,4.0,73.0,0,66,86,spotify:track:72794Eag03xdy7TO0KNuid,1,1,0,1,0,0,3.37,0,0.59,0.41
1,0.747,0.45799999999999996,6.0,-6.891,1.0,0.303,0.451,0.0,0.252,0.47,75.029,4.0,74.0,0,89,95,spotify:track:4uTvPEr01pjTbZgl7jcKBD,0,1,0,0,0,0,3.033333333333333,0,0.55,0.45
2,0.5379999999999999,0.64,7.0,-7.957000000000001,1.0,0.281,0.0727,2.7399999999999995e-05,0.841,0.445,59.077,4.0,55.0,0,48,71,spotify:track:40cayr7aVuRU8lXVn1PSpx,1,1,1,1,0,0,4.086766666666667,0,0.64,0.36
3,0.8290000000000001,0.797,5.0,-5.428,1.0,0.109,0.0617,0.0,0.11199999999999999,0.5489999999999999,97.97200000000001,4.0,81.0,0,79,77,spotify:track:7sKDftgGirHWTVFMtJoDoh,0,0,0,0,0,0,2.8522166666666666,1,0.31,0.69
4,0.518,0.762,7.0,-3.907,1.0,0.0305,0.0851,0.0,0.14800000000000002,0.271,155.985,4.0,66.0,0,60,68,spotify:track:00mBzIWv5gHOYxwuEJXjOG,0,1,0,0,0,1,4.7523,0,0.68,0.32
5,0.8390000000000001,0.475,0.0,-9.338,0.0,0.247,0.414,0.0,0.21600000000000003,0.909,82.044,4.0,29.0,0,23,43,spotify:track:3xOe1zHMBOjoPEKQZv6taJ,1,0,0,0,0,0,3.1712,1,0.45,0.55
6,0.875,0.599,9.0,-9.077,0.0,0.138,0.0333,0.0143,0.113,0.11199999999999999,152.061,4.0,66.0,0,81,86,spotify:track:1OuN92HcVG6NVpWbeESNB3,0,0,1,1,0,0,4.2751166666666665,1,0.22,0.78
7,0.6990000000000001,0.503,5.0,-9.922,0.0,0.0882,0.391,0.0126,0.0996,0.0546,114.86,4.0,65.0,0,81,86,spotify:track:3R8CyhJfVjvgIROd5RSGhQ,0,0,1,1,0,0,3.6808833333333335,0,0.54,0.46
8,0.794,0.32,1.0,-12.92,0.0,0.17300000000000001,0.853,0.134,0.11199999999999999,0.24100000000000002,174.088,4.0,77.0,0,81,86,spotify:track:1DWZUa5Mzf2BwzpHtgbHPY,0,0,1,1,0,0,5.700666666666667,1,0.3,0.7
9,0.61,0.0316,9.0,-15.186,1.0,0.0486,0.8959999999999999,0.00461,0.10800000000000001,0.37,151.964,4.0,71.0,0,81,86,spotify:track:4jXl6VtkFFKIt3ycUQc5LT,0,0,1,1,0,0,2.8393333333333333,1,0.38,0.62
10,0.831,0.36,0.0,-8.073,1.0,0.052000000000000005,0.136,0.00217,0.0703,0.601,75.014,4.0,67.0,0,81,86,spotify:track:3WfSNAoj2D8C9noPSGZZFM,0,0,1,1,0,0,3.8702,1,0.37,0.63
11,0.742,0.5529999999999999,8.0,-8.98,1.0,0.419,0.389,0.0,0.0694,0.508,84.931,4.0,76.0,1,81,86,spotify:track:2hwOoMtWPtTSSn6WHV7Vp5,0,0,1,1,0,0,3.490666666666667,0,0.64,0.36
12,0.47100000000000003,0.41100000000000003,0.0,-9.5,1.0,0.295,0.81,0.0,0.135,0.363,89.484,1.0,67.0,1,61,84,spotify:track:3PAptX72PPmjj1Igms0zjo,1,1,0,0,0,0,3.52045,0,0.58,0.42
13,0.866,0.679,6.0,-6.74,0.0,0.38799999999999996,0.214,4.8e-06,0.10099999999999999,0.272,115.015,4.0,48.0,0,41,63,spotify:track:7xAE36UUNgyDJDIM4yiucY,1,1,0,1,0,0,4.468116666666667,0,0.73,0.27
14,0.672,0.66,6.0,-6.787999999999999,0.0,0.0387,0.122,0.0,0.109,0.462,152.077,4.0,7.0,0,20,29,spotify:track:1LGPfXrL1gxe6xw2AFMR9w,0,0,0,0,0,0,3.0486833333333334,0,0.79,0.21
15,0.9129999999999999,0.201,0.0,-9.511000000000001,1.0,0.15,0.0979,0.48700000000000004,0.0867,0.519,87.359,4.0,57.0,0,62,67,spotify:track:7hzgk557YLr0722EFkmp9Z,1,0,0,1,1,0,6.372216666666667,0,0.55,0.45
16,0.8440000000000001,0.5579999999999999,9.0,-11.415999999999999,0.0,0.153,0.243,0.647,0.0893,0.353,90.88799999999999,4.0,46.0,0,41,49,spotify:track:7h0lBmuSh2fvhQFWYbdE9f,1,0,0,0,0,0,4.459633333333334,0,0.84,0.16
17,0.6679999999999999,0.0556,0.0,-13.137,1.0,0.0811,0.904,0.00281,0.0752,0.165,115.896,3.0,2.0,0,1,49,spotify:track:4dsGlV9PQLUYNuiHq8sZrl,1,0,0,0,0,0,4.9817833333333335,1,0.36,0.64
18,0.45299999999999996,0.5379999999999999,1.0,-8.212,1.0,0.0638,0.449,0.0,0.19,0.516,122.973,4.0,84.0,1,81,81,spotify:track:6U0FIYXCQ3TGrk4tFpLrEA,0,1,1,0,0,0,3.4088833333333333,0,0.78,0.22
19,0.529,0.579,0.0,-5.227,1.0,0.22699999999999998,0.23199999999999998,0.0,0.0668,0.605,83.934,1.0,5.0,1,3,36,spotify:track:5caYlf7Ikzei06lf1SWzMD,0,0,0,0,0,0,3.4956,0,0.5033333333333333,0.49666666666666665
20,0.727,0.5479999999999999,11.0,-5.325,0.0,0.0341,0.742,0.000295,0.262,0.5,125.884,4.0,43.0,1,37,31,spotify:track:5yvbATMULkPCaGSzpeuive,1,0,0,0,0,0,2.158733333333333,0,0.55,0.45
21,0.5329999999999999,0.444,4.0,-9.979,1.0,0.11599999999999999,0.858,0.00288,0.13699999999999998,0.445,83.73200000000001,4.0,24.0,0,18,66,spotify:track:1cSK6kpKUmvv8uFZ6xbQz7,1,0,0,0,0,0,2.014483333333333,1,0.39,0.61
22,0.588,0.34700000000000003,8.0,-12.050999999999998,1.0,0.0609,0.899,0.0,0.11599999999999999,0.46,95.618,4.0,27.0,1,21,66,spotify:track:4w0rqqWG3w4YKVRARrEyqx,1,0,0,0,0,0,4.0112,1,0.39,0.61
23,0.654,0.441,10.0,-6.672999999999999,1.0,0.0248,0.528,0.0,0.113,0.38299999999999995,96.009,4.0,47.0,0,40,36,spotify:track:2PhljZgPDX8bpfPHYzlyY2,0,0,0,0,0,0,3.7828666666666666,0,0.71,0.29
24,0.8109999999999999,0.401,4.0,-4.909,1.0,0.0409,0.105,0.0,0.0785,0.815,86.023,4.0,56.0,0,65,72,spotify:track:0AzacpqYhvdOSbFvJ6eCKr,0,0,1,0,0,0,1.67605,0,0.53,0.47
25,0.573,0.7070000000000001,5.0,-7.255,0.0,0.0944,0.0532,0.00231,0.0911,0.0577,136.222,4.0,47.0,0,65,57.5,spotify:track:7AeebdvXcGtJW4tItjdauO,0,1,1,0,0,0,9.0671,0,0.72,0.28
26,0.48200000000000004,0.7879999999999999,7.0,-6.309,1.0,0.0425,0.113,0.004370000000000001,0.344,0.8540000000000001,191.77599999999998,4.0,58.0,0,65,72,spotify:track:4IroNECciKcq3M2QtSTus7,0,0,1,0,0,0,3.5633,0,0.6,0.4
27,0.644,0.9309999999999999,8.0,-5.343,0.0,0.0687,0.14800000000000002,0.0558,0.386,0.912,174.88099999999997,4.0,53.0,1,65,72,spotify:track:30o8E8pmxyWDVvjud2WE5i,0,0,1,0,0,0,1.8303166666666666,0,0.77,0.23
28,0.815,0.731,5.0,-7.615,0.0,0.0795,0.0412,0.000263,0.215,0.49700000000000005,128.968,4.0,45.0,0,65,72,spotify:track:1omb5x3QAi6sY9yGxvi22V,0,0,1,0,0,0,2.35885,0,0.7,0.3
29,0.5429999999999999,0.59,9.0,-9.379,0.0,0.0393,0.0242,0.0404,0.5770000000000001,0.741,79.882,3.0,49.0,0,65,72,spotify:track:2ezzd77TFTHCK2EuV6Y8uF,0,0,1,0,0,0,3.05125,1,0.49,0.51
30,0.8240000000000001,0.716,0.0,-7.0889999999999995,1.0,0.0526,0.000916,0.0148,0.299,0.7709999999999999,107.994,4.0,48.0,0,65,72,spotify:track:6L8EJ6DWUeQ9nsSjGB5KEX,0,0,1,0,0,0,2.6697166666666665,0,0.71,0.29
31,0.61,0.439,0.0,-7.707999999999999,1.0,0.0339,0.983,0.00385,0.43700000000000006,0.47,121.009,4.0,45.0,1,65,72,spotify:track:4ROD1HZkO637qa3bSGOSku,0,0,1,0,0,0,2.0128333333333335,0,0.53,0.47
32,0.42100000000000004,0.887,0.0,-4.928999999999999,1.0,0.0574,0.18,0.0017699999999999999,0.52,0.45,78.986,4.0,47.0,0,65,72,spotify:track:7MlAND46qL6L5npwOhbaZK,0,0,1,0,0,0,3.71635,0,0.67,0.33
33,0.182,0.249,0.0,-11.835,1.0,0.0395,0.917,0.924,0.306,0.136,203.46099999999998,3.0,45.0,0,65,72,spotify:track:66nc8Tv8zeo4N9ZSoG3kPI,0,0,1,0,0,0,3.1751833333333335,0,0.54,0.46
34,0.838,0.536,2.0,-6.287999999999999,1.0,0.0435,0.07200000000000001,0.000259,0.20800000000000002,0.89,119.956,4.0,64.0,0,65,72,spotify:track:24G1PXBWoRgV0wDXZKwxzz,0,0,1,0,0,0,3.7407333333333335,1,0.39,0.61
35,0.419,0.5870000000000001,9.0,-6.1979999999999995,0.0,0.0557,0.0992,1.8100000000000003e-05,0.11699999999999999,0.0767,124.88,3.0,44.0,1,65,72,spotify:track:37wiLIV2spnGipM2NE81yX,0,0,1,0,0,0,6.2392,0,0.64,0.36
36,0.8109999999999999,0.401,4.0,-4.909,1.0,0.0409,0.105,0.0,0.0785,0.815,86.023,4.0,19.0,0,29,72,spotify:track:3tQvHTHrRc0nDylOzTWe7i,0,0,1,0,0,0,1.67605,0,0.59,0.41
37,0.573,0.7070000000000001,5.0,-7.255,0.0,0.0944,0.0532,0.00231,0.0911,0.0577,136.222,4.0,12.0,0,29,72,spotify:track:3iUw8z6KzHRD4TWhbASTkU,0,0,1,0,0,0,9.0671,0,0.51,0.49
38,0.48200000000000004,0.7879999999999999,7.0,-6.309,1.0,0.0425,0.113,0.004370000000000001,0.344,0.8540000000000001,191.77599999999998,4.0,24.0,0,29,72,spotify:track:0qDxddFqm7L9G6hMCauV1h,0,0,1,0,0,0,3.5633,0,0.56,0.44
39,0.644,0.9309999999999999,8.0,-5.343,0.0,0.0687,0.14800000000000002,0.0558,0.386,0.912,174.88099999999997,4.0,15.0,1,29,72,spotify:track:5lopGk03oyAx6N8jfJkpmG,0,0,1,0,0,0,1.8303166666666666,0,0.66,0.34
40,0.815,0.731,5.0,-7.615,0.0,0.0795,0.0412,0.000263,0.215,0.49700000000000005,128.968,4.0,11.0,0,29,72,spotify:track:65m7lY8ZJ6t2G4ztrgJIZH,0,0,1,0,0,0,2.35885,0,0.6,0.4
41,0.5429999999999999,0.59,9.0,-9.379,0.0,0.0393,0.0242,0.0404,0.5770000000000001,0.741,79.882,3.0,12.0,0,29,72,spotify:track:21kzrENBdohwosm6AMVqJG,0,0,1,0,0,0,3.05125,1,0.39,0.61
42,0.8240000000000001,0.716,0.0,-7.0889999999999995,1.0,0.0526,0.000916,0.0148,0.299,0.7709999999999999,107.994,4.0,12.0,0,29,72,spotify:track:7DpaMEctC7QQ3zJSWkANh2,0,0,1,0,0,0,2.6697166666666665,0,0.66,0.34
43,0.61,0.439,0.0,-7.707999999999999,1.0,0.0339,0.983,0.00385,0.43700000000000006,0.47,121.009,4.0,10.0,1,29,72,spotify:track:2x4OZn1jWMKdT2PEEEqpsI,0,0,1,0,0,0,2.0128333333333335,0,0.51,0.49
44,0.42100000000000004,0.887,0.0,-4.928999999999999,1.0,0.0574,0.18,0.0017699999999999999,0.52,0.45,78.986,4.0,11.0,0,29,72,spotify:track:09vxMHK78ZrxapE2Y9sv3m,0,0,1,0,0,0,3.71635,0,0.6966666666666668,0.30333333333333334
45,0.182,0.249,0.0,-11.835,1.0,0.0395,0.917,0.924,0.306,0.136,203.46099999999998,3.0,11.0,0,29,72,spotify:track:07pAnI2l6fxsBScjbojtlp,0,0,1,0,0,0,3.1751833333333335,1,0.49,0.51
46,0.838,0.535,2.0,-6.3020000000000005,1.0,0.0432,0.0751,0.00031600000000000004,0.20800000000000002,0.888,119.945,4.0,28.0,0,29,72,spotify:track:095foEhooqEP6YmtvnOxLL,0,0,1,0,0,0,3.7407333333333335,1,0.46,0.54
47,0.419,0.5870000000000001,9.0,-6.1979999999999995,0.0,0.0557,0.0992,1.8100000000000003e-05,0.11699999999999999,0.0767,124.88,3.0,8.0,1,29,72,spotify:track:7ug5WdEDJK9QUez1hktPFw,0,0,1,0,0,0,6.2392,0,0.55,0.45
48,0.467,0.672,10.0,-7.371,0.0,0.377,0.0055899999999999995,0.243,0.607,0.0648,163.1,4.0,67.0,0,83,85,spotify:track:51RN0kzWd7xeR4th5HsEtW,0,0,1,1,0,0,3.344883333333333,1,0.49,0.51
49,0.5539999999999999,0.498,9.0,-8.866,1.0,0.0685,0.23,5.98e-06,0.795,0.413,79.635,4.0,83.0,1,83,85,spotify:track:5hVghJ4KaYES3BFUATCYn0,0,0,1,1,0,0,3.1677833333333334,0,0.72,0.28
50,0.826,0.579,8.0,-8.241,0.0,0.0801,0.00881,0.0,0.129,0.431,121.075,4.0,74.0,1,83,85,spotify:track:4f8Mh5wuWHOsfXtzjrJB3t,0,0,1,1,0,0,3.53355,1,0.31,0.69
51,0.0,0.478,11.0,-16.569000000000003,0.0,0.0,0.927,0.0,0.335,0.0,0.0,0.0,7.0,0,83,85,spotify:track:5e4LIAQI0bClLazNf2gZV0,0,0,1,1,0,0,0.24378333333333332,0,0.63,0.37
52,0.36,0.391,6.0,-10.6,1.0,0.0528,0.29600000000000004,0.00040599999999999995,0.129,0.162,84.281,4.0,69.0,1,83,85,spotify:track:5QvBXUm5MglLJ3iBfTX2Wo,0,0,1,1,0,0,2.9537833333333334,1,0.45,0.55
53,0.621,0.73,5.0,-5.414,0.0,0.107,0.0967,0.000131,0.6729999999999999,0.46399999999999997,139.566,4.0,71.0,1,83,85,spotify:track:0fv2KH6hac06J86hBUTcSf,0,0,1,1,0,0,3.255333333333333,1,0.37,0.63
54,0.41700000000000004,0.6890000000000001,2.0,-8.302,0.0,0.17800000000000002,0.575,0.0,0.496,0.505,79.568,4.0,71.0,1,83,85,spotify:track:1nXZnTALNXiPlvXotqHm66,0,0,1,1,0,0,3.5042166666666668,0,0.5,0.5
55,0.508,0.557,8.0,-8.967,0.0,0.0478,0.00235,0.0134,0.588,0.19899999999999998,77.572,4.0,66.0,1,83,85,spotify:track:0wEC0GNF74lAqrEFZJMl1m,0,0,1,1,0,0,2.98355,1,0.47,0.53
56,0.45799999999999996,0.909,1.0,-6.553,1.0,0.48700000000000004,0.0567,4.26e-06,0.11,0.449,118.227,4.0,66.0,1,83,85,spotify:track:6bOkaEXc5CopinGazSLokx,0,0,1,1,0,0,3.4271166666666666,1,0.49,0.51
57,0.518,0.49200000000000005,10.0,-8.436,0.0,0.193,0.21600000000000003,0.0012,0.146,0.47100000000000003,78.848,4.0,72.0,1,83,85,spotify:track:1hz7SRTGUNAtIQ46qiNv2p,0,0,1,1,0,0,6.25645,1,0.21,0.79
58,0.638,0.522,8.0,-9.814,1.0,0.0932,0.35200000000000004,0.0663,0.165,0.584,142.952,4.0,65.0,1,83,85,spotify:track:5A0M6B0RBSXSNWv0wcppZ9,0,0,1,1,0,0,2.6866666666666665,0,0.52,0.48
59,0.21600000000000003,0.49700000000000005,10.0,-8.025,1.0,0.0371,0.128,2.39e-06,0.111,0.313,187.308,3.0,67.0,1,83,85,spotify:track:5TxRUOsGeWeRl3xOML59Ai,0,0,1,1,0,0,4.424666666666667,1,0.29,0.71
60,0.706,0.111,3.0,-20.480999999999998,1.0,0.16399999999999998,0.237,0.8490000000000001,0.0912,0.524,57.012,4.0,47.0,0,63,76,spotify:track:1am561XPWzs1Rsa0FgR2XF,0,0,0,0,0,0,3.0021333333333335,1,0.45,0.55
61,0.877,0.17800000000000002,3.0,-13.987,1.0,0.102,0.7759999999999999,0.0193,0.107,0.442,74.997,4.0,59.0,0,63,76,spotify:track:42EMSKPgulAzr4RLY65Eut,0,0,0,0,0,0,3.541,0,0.52,0.48
62,0.826,0.485,5.0,-10.92,1.0,0.0345,0.513,0.00224,0.109,0.852,96.49700000000001,4.0,50.0,0,63,76,spotify:track:7JyhhEb1LKIuDiHy6bWdet,0,0,0,0,0,0,2.4126166666666666,1,0.33,0.67
63,0.8959999999999999,0.18,5.0,-13.657,1.0,0.0887,0.7240000000000001,0.0226,0.109,0.254,126.163,4.0,47.0,0,63,76,spotify:track:7ixHZ5EUkPYCKScXKGaYoS,0,0,0,0,0,0,2.4882166666666667,0,0.65,0.35
64,0.813,0.212,8.0,-15.421,1.0,0.163,0.32899999999999996,0.0725,0.12300000000000001,0.48200000000000004,159.062,4.0,57.0,0,63,76,spotify:track:6N4WUdbz6HVKy6u6JX1KqK,0,0,0,0,0,0,3.9941,0,0.59,0.41
65,0.838,0.735,10.0,-11.712,0.0,0.138,0.0669,0.33399999999999996,0.165,0.945,167.956,4.0,45.0,0,63,76,spotify:track:6AkGsHilWb1yv6tGkERpMp,0,0,0,0,0,0,2.6578333333333335,0,0.5,0.5
66,0.569,0.11,7.0,-17.899,0.0,0.0436,0.862,0.0554,0.121,0.183,151.795,4.0,48.0,0,63,76,spotify:track:0SMxKocTYMTE8C4dktdlRX,0,0,0,0,0,0,3.5512333333333332,1,0.47,0.53
67,0.9009999999999999,0.136,8.0,-16.127,0.0,0.102,0.667,0.354,0.109,0.643,150.076,4.0,49.0,0,63,76,spotify:track:7EAMXbLcL0qXmciM5SwMh2,0,0,0,0,0,0,3.519,1,0.48,0.52
68,0.8170000000000001,0.441,9.0,-11.214,1.0,0.0417,0.43,0.0269,0.12300000000000001,0.6829999999999999,143.02,4.0,45.0,0,63,76,spotify:track:5DMatF7gcSJ6DwUKrgAbhx,0,0,0,0,0,0,2.26005,0,0.52,0.48
69,0.679,0.326,4.0,-14.408,1.0,0.0283,0.6940000000000001,0.18100000000000002,0.147,0.386,76.715,4.0,49.0,0,63,76,spotify:track:1WyEXbMQLt9szrhDos1uz8,0,0,0,0,0,0,3.4898833333333332,1,0.48,0.52
70,0.7809999999999999,0.431,2.0,-10.375,1.0,0.128,0.172,0.14,0.0823,0.57,142.923,4.0,52.0,0,63,76,spotify:track:2N16QiEd8CZoEApMGj95wo,0,0,0,0,0,0,4.061,1,0.45,0.55
71,0.775,0.0466,4.0,-16.402,0.0,0.0349,0.889,6.29e-05,0.111,0.392,127.898,4.0,44.0,0,63,76,spotify:track:0RhSiT2gNwrHQdI6UzFj1B,0,0,0,0,0,0,4.078033333333333,1,0.17,0.83
72,0.555,0.49200000000000005,8.0,-12.338,0.0,0.20600000000000002,0.526,0.0354,0.14300000000000002,0.672,144.506,4.0,44.0,0,63,76,spotify:track:1hTo9vkhJuRkE5BGJeNfdt,0,0,0,0,0,0,7.47755,1,0.38,0.62
73,0.619,0.87,0.0,-6.551,0.0,0.0599,0.0442,0.102,0.316,0.35,83.92,4.0,51.0,1,71,68,spotify:track:7p3XAxYOxflnVHHrotNizM,0,0,1,1,0,0,1.6076666666666666,0,0.74,0.26
74,0.634,0.7959999999999999,9.0,-6.485,0.0,0.0691,0.675,0.00022999999999999998,0.198,0.594,79.977,4.0,54.0,1,71,68,spotify:track:7t97jbSsGY54ULs52xAV5a,0,0,1,1,0,0,3.601166666666667,0,0.57,0.43
75,0.664,0.522,8.0,-9.677,1.0,0.11,0.7290000000000001,0.000126,0.0935,0.289,134.047,4.0,60.0,1,71,68,spotify:track:3XukKy28kqKFl52GiCUSFo,0,0,1,1,0,0,3.657783333333333,0,0.51,0.49
76,0.408,0.36200000000000004,0.0,-10.306,0.0,0.11699999999999999,0.914,0.0355,0.11599999999999999,0.5489999999999999,77.502,4.0,47.0,1,71,68,spotify:track:7Hkwpt3GaRntiCrbCyJ4BN,0,0,1,1,0,0,2.8732166666666665,0,0.54,0.46
77,0.33399999999999996,0.485,5.0,-8.838,1.0,0.076,0.6659999999999999,0.00418,0.14,0.436,169.43400000000003,4.0,64.0,1,71,68,spotify:track:5K7dEG6yDQ981HO7kFMVqm,0,0,1,1,0,0,3.527816666666667,1,0.43,0.57
78,0.6859999999999999,0.531,4.0,-9.702,0.0,0.204,0.187,0.006640000000000001,0.0963,0.33799999999999997,145.019,4.0,45.0,1,71,68,spotify:track:7jruR1S3Fhz6odhVGLJ6iU,0,0,1,1,0,0,2.202183333333333,0,0.74,0.26
79,0.6459999999999999,0.6809999999999999,7.0,-5.847,1.0,0.0764,0.6829999999999999,4.84e-06,0.107,0.42100000000000004,131.89600000000002,4.0,74.0,1,71,68,spotify:track:5JRMqkR82k2fdDEAim9SCN,0,0,1,1,0,0,2.945533333333333,1,0.44,0.56
80,0.49700000000000005,0.55,2.0,-6.465,0.0,0.192,0.6629999999999999,5.18e-05,0.20600000000000002,0.461,80.938,4.0,45.0,1,71,68,spotify:track:1bMD1NK0f9hFxqOf5bMz6i,0,0,1,1,0,0,3.1883666666666666,0,0.9,0.1
81,0.5720000000000001,0.5529999999999999,5.0,-9.249,1.0,0.0501,0.8079999999999999,0.0671,0.336,0.33299999999999996,103.95200000000001,4.0,50.0,1,71,68,spotify:track:3ls9lmPJ7xROR2VL5Kv1Gz,0,0,1,1,0,0,3.1319666666666666,0,0.74,0.26
82,0.6409999999999999,0.807,0.0,-2.545,1.0,0.055999999999999994,0.0439,0.0304,0.205,0.965,163.955,4.0,47.0,1,71,68,spotify:track:3AOVDqNiX73IUQz4Wo7aj7,0,0,1,1,0,0,1.9512166666666666,0,0.91,0.09
83,0.215,0.611,7.0,-7.5520000000000005,1.0,0.0508,0.0398,0.5760000000000001,0.191,0.38299999999999995,67.663,5.0,17.0,0,41,35,spotify:track:0VaIMZHmJEfbrSRl3pxtcn,0,0,0,0,0,0,2.6651833333333332,0,0.79,0.21
84,0.36200000000000004,0.779,4.0,-5.246,0.0,0.10400000000000001,0.6659999999999999,0.00587,0.373,0.529,138.976,4.0,15.0,0,41,35,spotify:track:0oC9BJv4PBIWFEF4kXqPU1,0,0,0,0,0,0,2.0533166666666665,1,0.31,0.69
85,0.627,0.509,8.0,-11.507,0.0,0.0326,0.0849,0.6809999999999999,0.12300000000000001,0.135,99.985,4.0,44.0,0,41,35,spotify:track:77dqSbFBMRDuBb324jEHRK,0,0,0,0,0,0,6.07475,0,0.75,0.25
86,0.754,0.609,7.0,-9.218,1.0,0.0349,0.0525,0.81,0.13699999999999998,0.532,122.991,4.0,18.0,0,41,35,spotify:track:4DRLm24bE8KpCQcpZgBhIq,0,0,0,0,0,0,4.95935,0,0.6633333333333333,0.3366666666666667
87,0.602,0.752,8.0,-6.178999999999999,0.0,0.0342,0.423,0.0358,0.46,0.539,78.01100000000001,4.0,15.0,0,41,35,spotify:track:5X7VOfRecz3lAJGpc9q0L7,0,0,0,0,0,0,1.3714333333333333,0,0.61,0.39
88,0.893,0.41,7.0,-11.317,1.0,0.095,0.805,0.754,0.0947,0.36,127.961,4.0,36.0,0,41,35,spotify:track:4AfTpdRmKc1scUHcSPxjrI,0,0,0,0,0,0,4.922016666666667,0,0.79,0.21
89,0.9520000000000001,0.493,5.0,-9.086,0.0,0.11,0.0865,0.653,0.0988,0.645,128.026,4.0,14.0,0,41,35,spotify:track:4TLBNprwOyHiikdyGOP7WV,0,0,0,0,0,0,4.017066666666667,0,0.6633333333333333,0.33666666666666667
90,0.701,0.337,6.0,-14.502,0.0,0.191,0.292,0.157,0.133,0.545,120.18,4.0,12.0,0,41,35,spotify:track:5BTodZkOoY0ZPRCtXrBTAZ,0,0,0,0,0,0,5.65555,0,0.58,0.42
91,0.664,0.35600000000000004,7.0,-10.550999999999998,1.0,0.0315,0.41100000000000003,0.887,0.122,0.9009999999999999,156.0,4.0,12.0,0,41,35,spotify:track:1tD4MoTnKCZqzYIL5Kud3v,0,0,0,0,0,0,1.3494166666666667,0,0.64,0.36
92,0.754,0.40399999999999997,1.0,-11.648,1.0,0.0307,0.235,0.742,0.0825,0.345,116.98299999999999,3.0,11.0,0,41,35,spotify:track:0nJG4C9l5YGi4TSbu5r4ZT,0,0,0,0,0,0,3.21795,0,0.77,0.23
93,0.401,0.21100000000000002,8.0,-13.218,1.0,0.0579,0.988,0.59,0.355,0.33299999999999996,96.38799999999999,4.0,10.0,0,41,35,spotify:track:32eu6ZLm7AYd40MH4A9V8u,0,0,0,0,0,0,1.8330333333333333,1,0.33,0.67
94,0.8420000000000001,0.35200000000000004,7.0,-10.372,1.0,0.0341,0.0134,0.8140000000000001,0.0523,0.648,95.01299999999999,4.0,22.0,0,41,35,spotify:track:27nqR2IlPNlwOa930QJlTB,0,0,0,0,0,0,3.7476666666666665,0,0.535,0.465
95,0.614,0.345,2.0,-13.593,1.0,0.0319,0.609,0.8690000000000001,0.0628,0.287,116.03200000000001,4.0,14.0,0,41,35,spotify:track:53sfg7w0DwtIVzZ0maHosq,0,0,0,0,0,0,6.8014833333333335,1,0.42,0.58
96,0.25,0.215,8.0,-13.675999999999998,0.0,0.037000000000000005,0.632,0.0717,0.401,0.0746,174.824,3.0,61.0,0,80,90,spotify:track:7rLDARtJALM7QdiJDMXW7m,1,1,0,0,0,0,3.26645,1,0.46,0.54
97,0.524,0.397,0.0,-11.936,1.0,0.405,0.745,0.0,0.521,0.552,80.744,4.0,74.0,1,80,90,spotify:track:0rzNMzZsubFcXSEh7dnem7,1,1,0,0,0,0,3.6848833333333335,1,0.47,0.53
98,0.614,0.6859999999999999,9.0,-6.483,0.0,0.21,0.0105,1.36e-06,0.184,0.645,136.537,4.0,63.0,1,80,75.5,spotify:track:78eouBKVRyhbSzJwChr6QM,1,1,0,0,0,1,3.89445,0,0.62,0.38
99,0.775,0.598,2.0,-7.274,1.0,0.0535,0.00175,4.44e-06,0.253,0.35600000000000004,129.988,4.0,72.0,1,80,90,spotify:track:0lnIJmgcUpEpe4AZACjayW,1,1,0,0,0,0,3.876,1,0.4,0.6
100,0.516,0.637,6.0,-8.832,1.0,0.0632,0.0433,3.89e-06,0.11,0.324,138.011,4.0,65.0,1,80,93.5,spotify:track:0pxNyJJiL2zZZ5GgJ4JhsQ,1,1,0,0,0,0,4.3406666666666665,0,0.65,0.35
101,0.643,0.503,7.0,-8.37,1.0,0.21600000000000003,0.273,0.0,0.349,0.598,90.88600000000001,4.0,69.0,0,80,90,spotify:track:71OvX5NNLrmz7rpq1ANTQn,1,1,0,0,0,0,4.799783333333333,0,0.52,0.48
102,0.455,0.535,9.0,-10.602,0.0,0.0426,0.0209,0.64,0.126,0.21600000000000003,157.01,4.0,61.0,0,80,90,spotify:track:2RQAG0wQt35UzAPEyVJFWN,1,1,0,0,0,0,3.957333333333333,0,0.62,0.38
103,0.33,0.35700000000000004,10.0,-10.171,1.0,0.0348,0.866,1.76e-05,0.19,0.10099999999999999,84.119,3.0,62.0,1,80,90,spotify:track:2FNPJWVdGxYhWaotd6rULS,1,1,0,0,0,0,3.0453333333333332,0,0.58,0.42
104,0.387,0.133,7.0,-15.633,0.0,0.0474,0.9470000000000001,0.0591,0.107,0.0498,124.397,4.0,56.0,0,80,82,spotify:track:2bOWJIYSbhwg2NMQq1QMYH,1,1,0,0,0,0,1.32,0,0.52,0.48
105,0.43700000000000006,0.8029999999999999,2.0,-6.412000000000001,1.0,0.305,0.0376,0.0,0.6829999999999999,0.406,84.37799999999999,4.0,65.0,0,80,89.5,spotify:track:7aBxcRw77817BrkdPChAGY,1,1,1,1,0,0,4.8293333333333335,1,0.4,0.6
