,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,song_popularity,explicit,album_popularity,artist_popularity,like,r&b,pop,rap,hip hop,funk,rock,duration_min
0,0.489,0.516,1,-8.921,0,0.308,0.446,0.0,0.0832,0.172,149.611,4,49,1,66,75,1,0,1,1,1,0,0,1.586
1,0.662,0.436,9,-12.9,0,0.0651,0.853,0.0,0.0624,0.627,92.85700000000001,4,47,0,45,51,1,0,1,0,0,0,1,2.97155
2,0.517,0.9279999999999999,4,-8.881,0,0.0448,0.0145,0.0233,0.48100000000000004,0.728,90.59299999999999,4,31,0,38,51,1,0,1,0,0,0,1,2.87845
3,0.82,0.40700000000000003,4,-11.300999999999998,0,0.0387,0.7709999999999999,0.0054399999999999995,0.113,0.77,125.64200000000001,4,42,0,45,51,1,0,1,0,0,0,1,2.30045
4,0.452,0.579,2,-11.085,1,0.0476,0.0153,0.893,0.637,0.929,84.615,4,61,0,68,72,1,0,0,0,0,1,0,3.562666666666667
5,0.6659999999999999,0.55,1,-8.228,0,0.0269,0.41,7.64e-06,0.185,0.795,140.062,4,15,0,14,45,1,0,0,0,0,0,0,2.5799166666666666
6,0.5589999999999999,0.601,3,-9.527999999999999,1,0.0464,0.26,0.0121,0.122,0.604,114.08,4,52,0,54,59,1,0,0,0,0,1,0,2.1022166666666666
7,0.614,0.49,10,-14.492,1,0.462,0.828,0.634,0.679,0.542,64.47800000000001,3,19,0,38,51,1,0,1,0,0,0,1,1.4933333333333334
8,0.527,0.632,0,-10.448,1,0.0424,0.28300000000000003,0.000964,0.484,0.772,101.459,4,40,0,38,51,1,0,1,0,0,0,1,3.032216666666667
9,0.281,0.221,11,-17.095,0,0.0302,0.7140000000000001,0.000312,0.107,0.179,145.274,4,31,0,36,41,1,0,0,0,0,0,1,5.582666666666666
10,0.7879999999999999,0.434,5,-7.815,0,0.0302,0.83,3.62e-06,0.0999,0.585,93.00299999999999,4,60,0,64,65,1,0,1,0,0,0,0,3.151116666666667
11,0.597,0.74,0,-10.12,1,0.0331,0.22399999999999998,3.58e-06,0.073,0.965,138.32399999999998,4,19,0,38,51,1,0,1,0,0,0,1,3.02
12,0.6779999999999999,0.604,11,-9.707,0,0.21600000000000003,0.21100000000000002,0.0,0.0694,0.688,102.695,4,11,0,24,19,1,0,0,0,0,0,0,3.662
13,0.561,0.627,7,-12.922,1,0.0312,0.429,0.29600000000000004,0.165,0.674,79.982,4,37,0,46,48,1,0,0,0,0,0,0,3.8111166666666665
14,0.62,0.309,4,-14.527999999999999,0,0.043,0.698,0.0424,0.11900000000000001,0.6,109.459,3,58,0,54,62,1,0,0,0,0,0,0,2.7933333333333334
15,0.42,0.53,5,-12.463,0,0.0318,0.579,0.825,0.19,0.8390000000000001,150.584,4,29,0,34,51,1,0,1,0,0,0,1,6.336216666666667
16,0.635,0.3,2,-13.957,0,0.0285,0.7070000000000001,0.8290000000000001,0.574,0.772,91.45200000000001,4,66,0,68,72,1,0,0,0,0,1,0,3.63845
17,0.747,0.6859999999999999,10,-4.802,1,0.0308,0.5870000000000001,0.0,0.1,0.9129999999999999,122.005,4,63,0,68,78,1,0,1,0,1,0,0,3.97845
18,0.446,0.564,0,-6.546,0,0.0283,0.565,3.52e-05,0.28,0.44299999999999995,134.123,4,29,0,45,58,1,0,1,0,0,0,0,4.258883333333333
19,0.628,0.6409999999999999,6,-9.742,1,0.0265,0.501,0.0681,0.146,0.602,94.955,4,41,0,46,48,1,0,0,0,0,0,0,3.9911166666666666
20,0.49700000000000005,0.552,9,-7.102,0,0.0307,0.679,0.0314,0.08900000000000001,0.633,124.359,4,62,0,64,74,1,0,0,0,0,0,1,3.26445
21,0.625,0.499,5,-14.094000000000001,1,0.0742,0.483,0.87,0.305,0.7829999999999999,88.223,4,58,0,68,72,1,0,0,0,0,1,0,4.974
22,0.728,0.424,4,-12.470999999999998,0,0.0481,0.865,1.25e-05,0.0974,0.726,120.219,3,37,0,45,51,1,0,1,0,0,0,1,2.7722166666666666
23,0.679,0.62,0,-10.943,1,0.0469,0.5489999999999999,0.0189,0.0774,0.619,179.505,4,66,0,63,67,1,0,1,0,0,0,0,5.0262166666666666
24,0.61,0.823,5,-5.144,0,0.0323,0.21100000000000002,0.0325,0.105,0.456,92.98899999999999,4,44,0,59,57,1,0,0,0,0,0,1,4.664
25,0.5479999999999999,0.495,9,-7.736000000000001,1,0.0325,0.539,3.01e-06,0.174,0.502,121.288,4,58,0,55,59,1,0,0,0,0,0,1,4.542
26,0.644,0.485,5,-10.435,0,0.0364,0.0874,0.00195,0.141,0.825,144.08100000000002,4,25,0,38,51,1,0,1,0,0,0,1,3.82155
27,0.667,0.634,2,-12.863,1,0.138,0.00898,0.541,0.151,0.579,99.039,4,22,0,24,19,1,0,0,0,0,0,0,3.57445
28,0.535,0.8270000000000001,7,-2.932,1,0.0989,0.0121,0.0611,0.11699999999999999,0.649,123.95200000000001,4,47,0,59,57,1,0,0,0,0,0,1,4.23045
29,0.479,0.374,9,-13.603,0,0.0486,0.392,5.58e-06,0.0849,0.7070000000000001,101.95299999999999,4,32,0,50,62,1,0,0,0,0,0,0,2.62445
30,0.696,0.47,11,-14.773,0,0.222,0.266,1.7100000000000002e-05,0.106,0.38,171.57,4,27,0,45,51,1,0,1,0,0,0,1,4.133333333333334
31,0.433,0.675,2,-6.702000000000001,0,0.0337,0.0911,0.293,0.159,0.184,137.268,4,57,0,63,81,1,0,0,0,0,0,1,4.2477833333333335
32,0.29,0.41200000000000003,6,-12.659,0,0.0458,0.47700000000000004,0.0839,0.079,0.12,90.539,4,58,0,76,66,1,0,0,0,0,0,0,8.316
33,0.755,0.737,10,-9.611,0,0.0653,0.466,0.000653,0.504,0.836,87.99700000000001,4,44,0,38,54,1,0,0,0,0,0,0,4.792666666666666
34,0.48700000000000004,0.653,0,-6.872999999999999,1,0.0516,0.369,0.26899999999999996,0.321,0.483,139.441,4,19,0,38,51,1,0,1,0,0,0,1,2.6633333333333336
35,0.485,0.23800000000000002,0,-16.789,0,0.0341,0.912,0.9229999999999999,0.14400000000000002,0.15,93.016,4,15,0,11,10,1,0,0,0,0,0,0,3.6877833333333334
36,0.763,0.401,7,-10.814,1,0.0335,0.767,0.000262,0.0967,0.589,129.995,4,39,0,32,55,1,0,1,0,0,0,0,4.94615
37,0.653,0.319,4,-17.813,0,0.0364,0.439,0.0,0.0906,0.845,147.858,4,61,0,56,66.5,1,0,0,0,0,0,0,2.3002166666666666
38,0.732,0.226,0,-12.36,1,0.0449,0.872,0.0281,0.114,0.67,131.061,4,30,0,34,51,1,0,1,0,0,0,1,3.96355
39,0.61,0.45799999999999996,9,-11.335999999999999,1,0.36,0.696,0.000103,0.0852,0.24600000000000002,192.09900000000002,4,76,1,76,84,1,1,1,1,1,0,0,4.0057
40,0.695,0.306,0,-12.181,1,0.0562,0.917,0.39899999999999997,0.0946,0.321,77.723,4,54,0,47,44,1,0,0,0,0,0,0,2.4019666666666666
41,0.5760000000000001,0.511,7,-11.005,1,0.0384,0.0215,0.804,0.563,0.812,74.036,4,49,0,63,72,1,0,0,0,0,1,0,4.483883333333333
42,0.45799999999999996,0.413,6,-12.889000000000001,1,0.0622,0.72,2.44e-06,0.613,0.718,165.89,4,25,0,34,51,1,0,1,0,0,0,1,7.54845
43,0.488,0.306,4,-9.174,0,0.0389,0.9279999999999999,0.7929999999999999,0.111,0.252,103.43700000000001,4,25,0,50,62,1,0,0,0,0,0,0,4.10755
44,0.557,0.534,5,-8.863,1,0.0328,0.627,0.0192,0.425,0.226,99.99,4,4,0,2,61,1,0,1,0,0,0,0,5.81575
45,0.8340000000000001,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.00799999999998,4,93,1,93,98,1,0,0,1,0,0,0,5.213666666666667
46,0.42700000000000005,0.597,1,-12.409,0,0.0522,0.27699999999999997,0.000153,0.385,0.56,145.584,4,31,0,34,51,1,0,1,0,0,0,1,5.308883333333333
47,0.747,0.395,7,-14.974,1,0.0502,0.875,0.915,0.127,0.9259999999999999,102.12200000000001,4,38,0,39,61.333333333333336,1,0,0,0,0,1,0,4.312216666666667
48,0.295,0.15,1,-10.243,0,0.0325,0.794,0.20800000000000002,0.10300000000000001,0.131,137.393,4,57,0,63,81,1,0,0,0,0,0,1,3.183333333333333
49,0.68,0.36,3,-13.452,0,0.43799999999999994,0.7929999999999999,0.0,0.121,0.20800000000000002,119.51100000000001,4,42,1,50,56,1,0,0,1,1,0,0,3.158333333333333
50,0.6990000000000001,0.889,11,-4.999,0,0.0683,0.423,0.0,0.226,0.87,97.02799999999999,4,45,0,43,51,1,0,1,0,0,0,1,2.8033333333333332
51,0.475,0.364,7,-11.174000000000001,0,0.033,0.882,0.027999999999999997,0.125,0.392,99.068,4,40,0,50,62,1,0,0,0,0,0,0,2.7917833333333335
52,0.556,0.584,8,-7.218,0,0.27399999999999997,0.47700000000000004,0.0,0.139,0.294,130.086,4,51,1,64,75,1,0,1,1,1,0,0,4.802666666666667
53,0.55,0.132,2,-20.948,1,0.15,0.67,0.0,0.325,0.5710000000000001,133.531,3,8,0,24,19,1,0,0,0,0,0,0,2.00045
54,0.5670000000000001,0.478,11,-9.661,0,0.0403,0.718,0.000446,0.11199999999999999,0.679,128.442,4,41,0,39,71,1,0,0,0,0,0,0,3.814216666666667
55,0.598,0.365,7,-14.722000000000001,0,0.0646,0.883,0.0,0.16899999999999998,0.564,122.601,4,35,0,54,62,1,0,0,0,0,0,0,6.823333333333333
56,0.642,0.735,1,-9.488999999999999,1,0.127,0.489,4.7600000000000005e-05,0.122,0.927,170.403,4,34,0,45,51,1,0,1,0,0,0,1,4.384666666666667
57,0.685,0.508,5,-9.28,0,0.0358,0.35200000000000004,0.0,0.11,0.5,135.985,3,46,1,60,68,1,0,1,1,1,0,0,3.4159333333333333
58,0.48700000000000004,0.789,8,-3.69,1,0.044000000000000004,0.009470000000000001,4.05e-06,0.18899999999999997,0.0564,150.007,4,85,1,93,98,1,0,0,1,0,0,0,4.511916666666667
59,0.8079999999999999,0.805,1,-3.392,1,0.10300000000000001,0.0011300000000000001,0.0585,0.193,0.8859999999999999,107.965,4,40,0,32,64.5,1,1,0,0,1,0,0,4.0126333333333335
60,0.659,0.748,4,-7.809,0,0.0424,0.342,3.04e-05,0.319,0.872,113.055,4,30,0,38,51,1,0,1,0,0,0,1,3.7382166666666667
61,0.777,0.5539999999999999,2,-8.179,1,0.0572,0.182,1.7e-06,0.0477,0.27,129.933,4,66,1,70,75,1,0,1,1,1,0,0,3.4473333333333334
62,0.759,0.634,5,-6.609,0,0.096,0.539,0.00022799999999999999,0.183,0.444,156.02,4,61,1,76,81,1,1,1,1,1,0,0,2.9528666666666665
63,0.5920000000000001,0.371,9,-9.965,0,0.0437,0.4,0.000367,0.0953,0.19699999999999998,127.96600000000001,4,63,1,73,76,1,0,1,0,1,0,0,5.275766666666667
64,0.418,0.619,6,-7.922999999999999,1,0.0538,0.606,0.0,0.685,0.755,166.96099999999998,4,41,0,40,51,1,0,1,0,0,0,1,4.5793333333333335
65,0.755,0.575,4,-8.392999999999999,0,0.0678,0.0456,0.00124,0.276,0.49,85.98700000000001,4,73,1,88,100,1,0,1,1,1,0,0,3.4191166666666666
66,0.596,0.401,4,-12.585999999999999,0,0.0383,0.0159,0.894,0.16,0.7390000000000001,82.08200000000001,4,55,0,63,72,1,0,0,0,0,1,0,4.4235
67,0.777,0.698,6,-7.706,0,0.0704,0.293,2.3199999999999998e-05,0.0908,0.11900000000000001,119.963,4,67,1,73,76,1,0,1,0,1,0,0,4.11935
68,0.541,0.40399999999999997,0,-8.95,1,0.0388,0.924,0.23199999999999998,0.127,0.527,89.412,4,40,0,50,62,1,0,0,0,0,0,0,2.27445
69,0.903,0.439,8,-11.812999999999999,1,0.397,0.0407,0.0,0.138,0.532,139.112,4,63,1,83,91.33333333333333,1,0,1,1,1,0,0,5.12655
70,0.593,0.469,10,-9.169,1,0.04,0.154,0.000101,0.215,0.47100000000000003,95.02,4,32,0,27,45,1,0,0,0,0,0,0,2.74005
71,0.522,0.46799999999999997,5,-10.962,0,0.0681,0.8,0.0,0.245,0.568,110.20299999999999,3,39,0,45,51,1,0,1,0,0,0,1,3.3451166666666667
72,0.244,0.272,9,-10.149,0,0.033,0.885,0.321,0.215,0.159,95.54,4,0,0,1,37.333333333333336,1,0,0,0,0,0,0,6.847783333333333
73,0.72,0.34600000000000003,8,-12.008,0,0.0605,0.851,0.938,0.11199999999999999,0.38299999999999995,83.75200000000001,4,58,0,52,55,1,0,0,0,0,0,0,7.15155
74,0.376,0.331,0,-12.290999999999999,1,0.0447,0.6970000000000001,0.847,0.35700000000000004,0.18899999999999997,77.387,4,5,0,11,10,1,0,0,0,0,0,0,3.6522166666666664
75,0.8029999999999999,0.44799999999999995,11,-11.527999999999999,0,0.0712,0.569,4.429999999999999e-05,0.381,0.782,95.524,4,29,0,45,51,1,0,1,0,0,0,1,2.79045
76,0.7240000000000001,0.7829999999999999,0,-4.755,1,0.0414,0.7659999999999999,0.0,0.256,0.956,87.515,4,57,0,56,55,1,0,0,0,0,0,1,3.699333333333333
77,0.502,0.552,1,-9.154,0,0.0381,0.0173,0.0627,0.132,0.53,112.154,5,12,0,24,19,1,0,0,0,0,0,0,2.8348833333333334
78,0.8190000000000001,0.596,7,-7.697,0,0.12300000000000001,0.0302,4.59e-06,0.102,0.473,108.204,4,66,1,70,74.5,1,1,1,1,1,0,0,3.47325
79,0.456,0.8320000000000001,4,-5.631,0,0.315,0.58,0.0,0.21899999999999997,0.6779999999999999,199.69299999999998,4,32,0,43,51,1,0,1,0,0,0,1,3.3993333333333333
80,0.637,0.493,0,-13.094000000000001,0,0.0482,0.524,1.52e-05,0.136,0.932,88.796,4,57,0,51,55,1,0,0,0,0,0,0,2.657783333333333
81,0.585,0.161,7,-13.854000000000001,1,0.0336,0.9279999999999999,0.0,0.111,0.425,145.987,4,42,0,53,65,1,0,0,0,0,0,1,2.6966666666666668
82,0.809,0.46299999999999997,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,4,80,1,83,100,1,0,1,1,1,0,0,4.98235
83,0.772,0.266,1,-13.033,0,0.39899999999999997,0.8440000000000001,4.14e-06,0.146,0.703,141.94899999999998,4,27,0,43,51,1,0,1,0,0,0,1,1.8848833333333332
84,0.745,0.456,8,-9.482000000000001,1,0.0874,0.44,0.0,0.07200000000000001,0.124,94.03200000000001,4,58,1,73,76,1,0,1,0,1,0,0,5.23945
85,0.575,0.691,5,-7.595,0,0.0301,0.0377,0.563,0.0657,0.7340000000000001,131.588,4,0,0,0,58,1,0,1,0,0,0,1,3.59955
86,0.603,0.785,10,-7.087000000000001,0,0.295,0.41,0.0,0.111,0.47,149.884,4,31,0,35,56,1,0,0,1,1,0,0,2.3954666666666666
87,0.828,0.45299999999999996,4,-11.185,0,0.0503,0.505,2.0399999999999998e-05,0.11599999999999999,0.966,126.50299999999999,4,36,0,45,51,1,0,1,0,0,0,1,2.0357833333333333
88,0.591,0.857,7,-3.487,1,0.075,0.00952,0.674,0.14800000000000002,0.5820000000000001,89.12899999999999,4,49,0,59,64,1,0,0,1,0,0,0,3.58245
89,0.5870000000000001,0.132,3,-17.782,1,0.039,0.963,0.0166,0.0882,0.43700000000000006,132.245,4,38,0,36,68,1,0,0,0,0,0,0,5.115116666666666
90,0.826,0.524,4,-5.265,0,0.0795,0.0718,0.0328,0.0816,0.332,96.01899999999999,4,50,1,64,75,1,0,1,1,1,0,0,3.3731166666666668
91,0.696,0.789,4,-6.912000000000001,0,0.0457,0.0479,0.0008,0.7120000000000001,0.809,111.215,4,23,0,38,51,1,0,1,0,0,0,1,3.8348833333333334
92,0.581,0.315,5,-11.947000000000001,0,0.0781,0.389,1.6800000000000002e-05,0.0766,0.185,61.381,4,61,1,76,86,1,1,1,1,1,0,0,4.101466666666667
93,0.46,0.6859999999999999,0,-5.9479999999999995,0,0.0367,0.00146,0.0,0.375,0.252,148.054,4,73,1,93,98,1,0,0,1,0,0,0,2.4264666666666668
94,0.654,0.39299999999999996,3,-13.392000000000001,1,0.129,0.865,2.97e-06,0.12300000000000001,0.5329999999999999,143.80100000000002,4,67,0,65,67,1,0,0,0,0,0,0,3.572766666666667
95,0.8140000000000001,0.18100000000000002,2,-14.245999999999999,0,0.0532,0.65,0.141,0.113,0.529,86.495,4,32,0,34,51,1,0,1,0,0,0,1,3.9153333333333333
96,0.303,0.298,7,-17.399,1,0.0451,0.34299999999999997,0.00275,0.0939,0.16899999999999998,168.59,4,36,0,43,41,1,0,0,0,0,0,1,6.611116666666667
97,0.5529999999999999,0.486,2,-11.839,0,0.0817,0.807,0.007490000000000001,0.111,0.732,64.283,4,38,0,39,71,1,0,0,0,0,0,0,4.940666666666667
98,0.489,0.516,1,-8.921,0,0.308,0.446,0.0,0.0832,0.172,149.611,4,50,1,64,75,1,0,1,1,1,0,0,1.586
99,0.47600000000000003,0.563,9,-7.102,0,0.305,0.8590000000000001,0.0,0.109,0.261,82.055,4,35,1,50,56,1,0,0,1,1,0,0,2.5714333333333332
100,0.703,0.695,4,-7.766,0,0.0844,0.259,0.0,0.457,0.945,95.63600000000001,4,38,0,45,51,1,0,1,0,0,0,1,2.932
101,0.461,0.161,8,-11.145,1,0.405,0.878,0.0,0.17,0.353,88.781,3,57,0,66,77,1,0,1,0,0,0,0,2.2
102,0.451,0.166,9,-11.125,1,0.0696,0.909,0.0,0.19,0.0901,121.12299999999999,4,65,0,59,61,1,0,1,0,0,0,0,4.483
103,0.193,0.35200000000000004,3,-10.821,0,0.0921,0.9359999999999999,0.22399999999999998,0.102,0.162,77.12899999999999,1,49,0,60,77,1,0,1,0,0,0,0,4.757333333333333
104,0.609,0.746,5,-5.249,0,0.184,0.115,0.0087,0.42700000000000005,0.27699999999999997,117.072,4,62,1,80,83.5,1,0,1,1,0,0,0,4.27645
105,0.748,0.715,2,-5.1370000000000005,1,0.0451,0.249,0.0369,0.16399999999999998,0.226,130.08700000000002,4,64,1,81,81,1,0,1,1,0,0,0,3.9028833333333335
106,0.612,0.156,3,-15.823,1,0.0396,0.9620000000000001,0.0026,0.102,0.415,131.09,4,58,0,66,68,1,0,0,0,0,0,0,5.08045
107,0.578,0.364,2,-15.162,1,0.0441,0.6829999999999999,0.0539,0.105,0.723,78.07300000000001,4,61,0,57,62,1,0,0,0,0,0,0,3.6037833333333333
108,0.27699999999999997,0.21600000000000003,0,-9.66,1,0.03,0.945,0.00116,0.325,0.36200000000000004,75.258,4,58,0,51,55,1,0,0,0,0,0,0,3.42955
109,0.564,0.162,6,-12.06,1,0.0331,0.9840000000000001,0.358,0.125,0.57,62.56,4,40,0,33,42,1,0,0,0,0,0,0,3.3602166666666666
110,0.425,0.0429,1,-24.86,1,0.0408,0.951,0.0184,0.14800000000000002,0.255,96.09700000000001,4,62,0,57,60,1,0,0,0,0,0,0,6.993783333333333
111,0.35200000000000004,0.0351,1,-22.254,1,0.0347,0.975,0.607,0.193,0.21,56.16,4,48,0,41,45,1,0,0,1,0,1,0,5.3933333333333335
112,0.524,0.222,3,-8.967,1,0.0346,0.907,0.00124,0.0544,0.325,120.71,4,54,0,48,51,1,0,0,0,0,0,0,5.366666666666666
113,0.525,0.31,10,-17.489,1,0.0791,0.7609999999999999,0.434,0.0618,0.677,156.731,4,43,0,53,56,1,0,1,0,0,1,0,6.19
114,0.32799999999999996,0.49,9,-13.683,0,0.0308,0.768,0.836,0.18600000000000003,0.244,155.44799999999998,4,46,0,43,41,1,0,0,0,0,0,1,7.333566666666667
115,0.718,0.73,9,-7.405,1,0.0292,0.54,0.0137,0.147,0.7290000000000001,122.904,4,1,0,0,39,1,0,1,0,0,0,0,3.691666666666667
116,0.755,0.8420000000000001,2,-7.292999999999999,0,0.129,0.38799999999999996,0.541,0.105,0.7979999999999999,123.20299999999999,4,58,0,52,49,1,0,0,0,0,1,0,8.609783333333333
117,0.7809999999999999,0.385,10,-9.976,0,0.0789,0.0101,0.5870000000000001,0.166,0.8420000000000001,105.81200000000001,4,59,0,62,72,1,0,0,0,0,1,0,4.012383333333333
118,0.7859999999999999,0.9209999999999999,0,-6.8420000000000005,1,0.10099999999999999,0.0552,0.0017800000000000001,0.0629,0.621,118.37299999999999,4,60,0,55,48,1,0,0,0,0,1,0,6.350666666666666
119,0.848,0.507,5,-10.094,1,0.0397,0.48700000000000004,0.00464,0.0611,0.6890000000000001,98.262,4,51,0,44,43,1,0,1,0,0,0,0,5.140666666666666
120,0.588,0.59,4,-9.209,0,0.047,0.579,0.0,0.145,0.894,83.88799999999999,4,41,0,36,30,1,0,0,0,0,0,1,2.54555
121,0.87,0.68,5,-8.201,0,0.055,0.0339,0.00758,0.0691,0.873,115.369,4,48,0,55,36,1,0,0,0,0,0,0,6.282883333333333
122,0.713,0.625,11,-7.2829999999999995,0,0.17,0.539,0.249,0.0353,0.701,117.318,4,44,0,39,31,1,0,0,0,0,0,0,3.9810666666666665
123,0.8809999999999999,0.797,6,-6.732,0,0.0622,0.0332,0.16699999999999998,0.20600000000000002,0.711,123.00299999999999,4,55,0,48,50,1,0,0,0,0,0,0,4.382066666666667
124,0.77,0.354,9,-12.027999999999999,0,0.0333,0.46799999999999997,0.893,0.11,0.43799999999999994,109.87899999999999,4,52,0,55,55,1,0,0,0,0,0,0,6.20645
125,0.42700000000000005,0.62,8,-8.639,0,0.0317,0.0032600000000000003,3.76e-06,0.255,0.371,126.611,4,0,0,0,33,1,0,0,0,0,0,0,2.8333333333333335
126,0.748,0.745,0,-4.53,1,0.0626,0.0048200000000000005,2.27e-06,0.11,0.39799999999999996,105.925,4,34,0,57,77.5,1,1,1,1,1,0,0,3.0202166666666668
127,0.816,0.7809999999999999,1,-4.237,0,0.0425,0.6920000000000001,0.00935,0.0835,0.937,99.95,4,73,0,75,80,1,0,1,0,1,0,0,3.098316666666667
128,0.757,0.737,4,-6.728,0,0.114,0.311,0.0,0.113,0.635,98.057,4,75,0,68,78.5,1,1,1,0,1,0,0,3.4505166666666667
129,0.807,0.774,4,-4.553,0,0.235,0.20600000000000002,0.000338,0.127,0.767,98.04799999999999,4,60,0,53,77,1,0,1,0,1,0,0,3.3061166666666666
130,0.8140000000000001,0.764,0,-7.944,0,0.053,0.0794,0.0174,0.0696,0.899,125.02600000000001,4,59,0,51,54.5,1,0,1,0,1,0,0,3.744666666666667
131,0.841,0.644,9,-3.284,0,0.083,0.594,0.00402,0.142,0.8809999999999999,108.00299999999999,4,65,1,57,58.2,1,0,1,0,1,0,0,4.260133333333333
132,0.7040000000000001,0.568,0,-4.819,0,0.413,0.424,0.0,0.13,0.424,86.895,1,29,0,21,48,1,0,0,0,0,0,0,1.9157833333333334
133,0.525,0.51,6,-8.28,1,0.109,0.21100000000000002,0.0,0.6940000000000001,0.638,150.065,4,55,0,55,77,1,0,1,0,0,0,0,3.358983333333333
134,0.56,0.434,4,-14.151,0,0.0729,0.55,0.0,0.34600000000000003,0.664,112.803,3,72,0,65,79,1,0,0,0,0,0,0,3.1173333333333333
135,0.5660000000000001,0.0882,10,-19.292,1,0.287,0.927,1.31e-05,0.0927,0.72,173.213,4,33,0,27,51,1,0,0,0,0,0,0,3.074
136,0.40700000000000003,0.589,2,-5.32,1,0.03,0.547,0.0,0.281,0.5589999999999999,109.009,4,4,0,10,79,1,0,0,0,0,0,0,3.40245
137,0.64,0.29600000000000004,4,-12.265999999999998,0,0.0585,0.505,4.66e-06,0.083,0.387,119.647,4,7,0,5,73,1,0,0,0,0,0,0,2.458666666666667
138,0.513,0.0589,2,-14.647,0,0.0398,0.972,2.87e-06,0.18,0.402,104.889,5,2,0,1,58,1,0,0,0,0,0,0,3.02355
139,0.462,0.21899999999999997,8,-9.2,1,0.0428,0.84,0.00132,0.133,0.349,80.447,4,1,0,5,52.5,1,0,0,0,0,0,0,4.107333333333333
140,0.62,0.235,3,-11.639000000000001,1,0.048,0.8340000000000001,0.0,0.237,0.54,109.626,4,1,0,3,58,1,0,0,0,0,0,0,2.67755
141,0.648,0.306,0,-13.395,1,0.0883,0.588,0.0,0.252,0.6609999999999999,122.027,4,8,0,5,72.5,1,0,0,0,0,0,0,5.864883333333333
142,0.7340000000000001,0.203,7,-13.658,1,0.0457,0.875,0.000124,0.0902,0.519,112.166,4,51,0,47,57,1,0,0,0,0,0,0,2.772666666666667
143,0.628,0.502,5,-11.929,1,0.0325,0.301,0.0,0.40299999999999997,0.9179999999999999,131.437,4,43,0,40,67,1,0,0,0,0,1,0,2.8473333333333333
144,0.647,0.389,2,-11.833,1,0.0363,0.32299999999999995,0.000148,0.0935,0.32899999999999996,120.796,4,41,0,50,53,1,0,0,0,0,0,0,3.38445
145,0.46299999999999997,0.273,0,-15.364,0,0.07400000000000001,0.907,0.000367,0.10099999999999999,0.293,146.42600000000002,4,58,0,55,74,1,0,0,0,0,0,0,3.9993333333333334
146,0.809,0.508,1,-9.182,1,0.0328,0.654,0.00022400000000000002,0.105,0.732,121.96799999999999,4,63,0,64,65,1,0,1,0,0,0,0,3.02445
147,0.91,0.6559999999999999,2,-6.456,1,0.0376,0.0399,2.3800000000000003e-05,0.293,0.9059999999999999,122.954,4,60,0,64,65,1,0,1,0,0,0,0,3.4328833333333333
148,0.8740000000000001,0.604,6,-5.426,0,0.0343,0.107,6.829999999999999e-05,0.0918,0.836,132.991,4,53,0,64,65,1,0,1,0,0,0,0,3.99045
149,0.726,0.177,1,-14.824000000000002,0,0.0353,0.8959999999999999,2.14e-06,0.11599999999999999,0.618,92.934,4,59,0,64,68.5,1,0,1,0,0,0,1,3.5757833333333333
150,0.698,0.7240000000000001,5,-8.812999999999999,0,0.0428,0.755,0.847,0.106,0.851,120.02,4,30,0,39,61,1,0,1,0,0,0,0,4.467133333333333
151,0.268,0.192,4,-17.779,0,0.0325,0.898,0.878,0.384,0.0568,110.61,3,32,0,36,41,1,0,0,0,0,0,1,17.211783333333333
152,0.598,0.71,0,-6.8389999999999995,0,0.0272,0.0476,1.77e-05,0.1,0.726,97.976,4,47,0,39,83,1,0,0,0,0,0,0,4.571566666666667
153,0.424,0.615,9,-6.2170000000000005,0,0.0325,0.0158,0.000389,0.0844,0.155,77.935,4,68,0,82,83,1,0,0,0,0,0,0,5.30985
154,0.924,0.485,1,-8.985,0,0.08199999999999999,0.105,0.0,0.076,0.325,120.03399999999999,4,1,0,2,55.5,1,0,1,0,0,0,0,3.913116666666667
155,0.5539999999999999,0.885,2,-6.212000000000001,1,0.0443,0.0323,0.0238,0.345,0.36700000000000005,104.945,4,54,0,57,83,1,0,0,0,0,0,0,4.3117833333333335
156,0.75,0.664,0,-7.306,0,0.0723,0.428,0.634,0.0931,0.586,100.02600000000001,4,52,0,48,46,1,0,0,0,0,0,0,4.441066666666667
157,0.716,0.534,6,-9.327,1,0.0531,0.0072900000000000005,0.74,0.0682,0.271,123.00299999999999,4,53,0,45,58,1,0,0,0,0,0,0,7.414633333333334
158,0.461,0.526,6,-10.668,1,0.0506,0.0014199999999999998,0.861,0.10800000000000001,0.0401,120.01100000000001,4,57,0,50,58,1,0,0,0,0,0,0,6.933333333333334
159,0.6970000000000001,0.877,3,-4.465,1,0.0462,0.462,0.00943,0.083,0.802,101.99,4,72,0,67,75,1,0,0,0,0,0,1,2.89385
160,0.574,0.447,5,-10.38,1,0.0296,0.337,0.513,0.114,0.32899999999999996,100.00299999999999,4,0,0,2,61,1,0,1,0,0,0,0,5.8360666666666665
161,0.733,0.59,6,-7.207999999999999,0,0.121,0.000672,0.8740000000000001,0.061,0.35,89.685,4,25,0,19,36,1,0,0,0,0,0,0,3.0402666666666667
